year,fips,date,cases
2020,5053,11,14380
2020,5053,12,25385
2020,5055,3,31
2020,5055,4,257
2020,5055,5,1021
2020,5055,6,2466
2020,5055,7,5421
2020,5055,8,16229
2020,5055,9,22594
2020,5055,10,37938
2020,5055,11,68115
2020,5055,12,118983
2020,5057,3,3
2020,5057,4,124
2020,5057,5,302
2020,5057,6,1108
2020,5057,7,3486
2020,5057,8,8406
2020,5057,9,10486
2020,5057,10,15078
2020,5057,11,22012
2020,5057,12,32722
2020,5059,3,17
2020,5059,4,257
2020,5059,5,830
2020,5059,6,4084
2020,5059,7,34615
2020,5059,8,49724
2020,5059,9,54346
2020,5059,10,64777
2020,5059,11,78298
2020,5059,12,100911
2020,5061,3,18
2020,5061,4,287
2020,5061,5,466
2020,5061,6,1488
2020,5061,7,5307
2020,5061,8,11316
2020,5061,9,13518
2020,5061,10,16759
2020,5061,11,21715
2020,5061,12,30009
2020,5063,3,30
2020,5063,4,198
2020,5063,5,661
2020,5063,6,1253
2020,5063,7,3879
2020,5063,8,18381
2020,5063,9,28378
2020,5063,10,41769
2020,5063,11,54719
2020,5063,12,75177
2020,5065,4,60
2020,5065,5,393
2020,5065,6,562
2020,5065,7,874
2020,5065,8,2060
2020,5065,9,4754
2020,5065,10,13118
2020,5065,11,26216
2020,5065,12,34657
2020,5067,4,18
2020,5067,5,33
2020,5067,6,487
2020,5067,7,1334
2020,5067,8,4001
2020,5067,9,7749
2020,5067,10,18536
2020,5067,11,39206
2020,5067,12,75923
2020,5069,3,340
2020,5069,4,3282
2020,5069,5,11400
2020,5069,6,18448
2020,5069,7,29823
2020,5069,8,53084
2020,5069,9,80467
2020,5069,10,120415
2020,5069,11,143236
2020,5069,12,184237
2020,5071,3,8
2020,5071,4,550
2020,5071,5,1100
2020,5071,6,3409
2020,5071,7,13438
2020,5071,8,21602
2020,5071,9,24270
2020,5071,10,29318
2020,5071,11,34651
2020,5071,12,47671
2020,5073,4,111
2020,5073,5,274
2020,5073,6,355
2020,5073,7,1034
2020,5073,8,1836
2020,5073,9,2625
2020,5073,10,4591
2020,5073,11,7055
2020,5073,12,9300
2020,5075,3,11
2020,5075,4,624
2020,5075,5,2295
2020,5075,6,2759
2020,5075,7,4043
2020,5075,8,6943
2020,5075,9,10133
2020,5075,10,20837
2020,5075,11,30773
2020,5075,12,42506
2020,5077,4,72
2020,5077,5,318
2020,5077,6,11482
2020,5077,7,26004
2020,5077,8,29269
2020,5077,9,30993
2020,5077,10,33967
2020,5077,11,34257
2020,5077,12,41288
2020,5079,3,50
2020,5079,4,7789
2020,5079,5,28925
2020,5079,6,30203
2020,5079,7,33879
2020,5079,8,40928
2020,5079,9,55217
2020,5079,10,68108
2020,5079,11,71418
2020,5079,12,83133
2020,5081,5,48
2020,5081,6,884
2020,5081,7,2002
2020,5081,8,6721
2020,5081,9,9870
2020,5081,10,12790
2020,5081,11,16942
2020,5081,12,22284
2020,5083,4,59
2020,5083,5,115
2020,5083,6,701
2020,5083,7,2889
2020,5083,8,9327
2020,5083,9,11571
2020,5083,10,16309
2020,5083,11,22906
2020,5083,12,37287
2020,5085,3,26
2020,5085,4,821
2020,5085,5,1391
2020,5085,6,2464
2020,5085,7,7696
2020,5085,8,17889
2020,5085,9,28699
2020,5085,10,47173
2020,5085,11,68665
2020,5085,12,106325
2020,5087,4,23
2020,5087,5,114
2020,5087,6,3304
2020,5087,7,6994
2020,5087,8,8613
2020,5087,9,9754
2020,5087,10,12554
2020,5087,11,15850
2020,5087,12,26521
2020,5089,4,21
2020,5089,5,32
2020,5089,6,73
2020,5089,7,460
2020,5089,8,1050
2020,5089,9,2084
2020,5089,10,4029
2020,5089,11,9186
2020,5089,12,16674
2020,5091,3,1
2020,5091,4,719
2020,5091,5,1223
2020,5091,6,2278
2020,5091,7,9418
2020,5091,8,16632
2020,5091,9,22021
2020,5091,10,36144
2020,5091,11,57435
2020,5091,12,75302
2020,5093,4,230
2020,5093,5,1730
2020,5093,6,3159
2020,5093,7,12121
2020,5093,8,34539
2020,5093,9,46065
2020,5093,10,62440
2020,5093,11,84613
2020,5093,12,120364
2020,5095,4,72
2020,5095,5,146
2020,5095,6,214
2020,5095,7,905
2020,5095,8,2284
2020,5095,9,3335
2020,5095,10,5788
2020,5095,11,8085
2020,5095,12,12050
2020,5097,4,3
2020,5097,5,35
2020,5097,6,74
2020,5097,7,387
2020,5097,8,1543
2020,5097,9,3895
2020,5097,10,5473
2020,5097,11,6860
2020,5097,12,12728
2020,5099,3,3
2020,5099,4,30
2020,5099,5,107
2020,5099,6,2125
2020,5099,7,3534
2020,5099,8,4566
2020,5099,9,5706
2020,5099,10,8290
2020,5099,11,11854
2020,5099,12,16543
2020,5101,3,2
2020,5101,4,52
2020,5101,5,93
2020,5101,6,105
2020,5101,7,934
2020,5101,8,3307
2020,5101,9,5600
2020,5101,10,8766
2020,5101,11,11383
2020,5101,12,15753
2020,5103,4,131
2020,5103,5,279
2020,5103,6,455
2020,5103,7,1354
2020,5103,8,3550
2020,5103,9,6579
2020,5103,10,10107
2020,5103,11,16156
2020,5103,12,34191
2020,5105,3,4
2020,5105,4,96
2020,5105,5,322
2020,5105,6,568
2020,5105,7,1172
2020,5105,8,1717
2020,5105,9,2253
2020,5105,10,3754
2020,5105,11,6143
2020,5105,12,10544
2020,5107,4,91
2020,5107,5,223
2020,5107,6,1870
2020,5107,7,6169
2020,5107,8,10698
2020,5107,9,13411
2020,5107,10,20381
2020,5107,11,25589
2020,5107,12,34575
2020,5109,3,17
2020,5109,4,69
2020,5109,5,110
2020,5109,6,200
2020,5109,7,994
2020,5109,8,4065
2020,5109,9,6265
2020,5109,10,7834
2020,5109,11,9683
2020,5109,12,16470
2020,5111,3,33
2020,5111,4,302
2020,5111,5,844
2020,5111,6,1465
2020,5111,7,2800
2020,5111,8,10345
2020,5111,9,17415
2020,5111,10,27726
2020,5111,11,43839
2020,5111,12,63396
2020,5113,3,23
2020,5113,4,192
2020,5113,5,283
2020,5113,6,1598
2020,5113,7,3030
2020,5113,8,5362
2020,5113,9,7427
2020,5113,10,10052
2020,5113,11,17422
2020,5113,12,32652
2020,5115,3,34
2020,5115,4,864
2020,5115,5,2416
2020,5115,6,8463
2020,5115,7,24155
2020,5115,8,45022
2020,5115,9,59122
2020,5115,10,77508
2020,5115,11,97552
2020,5115,12,141531
2020,5117,4,54
2020,5117,5,62
2020,5117,6,308
2020,5117,7,1221
2020,5117,8,3133
2020,5117,9,3986
2020,5117,10,5921
2020,5117,11,9335
2020,5117,12,13689
2020,5119,3,937
2020,5119,4,9605
2020,5119,5,21377
2020,5119,6,41206
2020,5119,7,105104
2020,5119,8,186778
2020,5119,9,247862
2020,5119,10,338495
2020,5119,11,435612
2020,5119,12,640464
2020,5121,3,13
2020,5121,4,297
2020,5121,5,703
2020,5121,6,975
2020,5121,7,2927
2020,5121,8,7779
2020,5121,9,10883
2020,5121,10,17611
2020,5121,11,25220
2020,5121,12,38282
2020,5123,3,3
2020,5123,4,1434
2020,5123,5,11541
2020,5123,6,22997
2020,5123,7,29519
2020,5123,8,38323
2020,5123,9,42815
2020,5123,10,51122
2020,5123,11,57629
2020,5123,12,75284
2020,5125,3,54
2020,5125,4,1182
2020,5125,5,2570
2020,5125,6,5460
2020,5125,7,17081
2020,5125,8,38048
2020,5125,9,55807
2020,5125,10,79286
2020,5125,11,117092
2020,5125,12,196775
2020,5127,3,1
2020,5127,4,30
2020,5127,5,31
2020,5127,6,149
2020,5127,7,643
2020,5127,8,2188
2020,5127,9,2821
2020,5127,10,4870
2020,5127,11,9079
2020,5127,12,14852
2020,5129,3,33
2020,5129,4,172
2020,5129,5,192
2020,5129,6,210
2020,5129,7,545
2020,5129,8,1459
2020,5129,9,3873
2020,5129,10,5452
2020,5129,11,7634
2020,5129,12,12900
2020,5131,3,36
2020,5131,4,312
2020,5131,5,563
2020,5131,6,5898
2020,5131,7,31551
2020,5131,8,74390
2020,5131,9,99115
2020,5131,10,137573
2020,5131,11,183150
2020,5131,12,257080
2020,5133,3,16
2020,5133,4,236
2020,5133,5,1710
2020,5133,6,14217
2020,5133,7,25686
2020,5133,8,32597
2020,5133,9,35542
2020,5133,10,39446
2020,5133,11,47383
2020,5133,12,59152
2020,5135,4,69
2020,5135,5,891
2020,5135,6,1500
2020,5135,7,2300
2020,5135,8,3875
2020,5135,9,5446
2020,5135,10,9396
2020,5135,11,16140
2020,5135,12,28567
2020,5137,3,31
2020,5137,4,196
2020,5137,5,249
2020,5137,6,340
2020,5137,7,899
2020,5137,8,3345
2020,5137,9,8550
2020,5137,10,11986
2020,5137,11,13011
2020,5137,12,19580
2020,5139,3,34
2020,5139,4,680
2020,5139,5,3414
2020,5139,6,6300
2020,5139,7,9497
2020,5139,8,17384
2020,5139,9,24175
2020,5139,10,32418
2020,5139,11,40768
2020,5139,12,60574
2020,5141,3,126
2020,5141,4,749
2020,5141,5,868
2020,5141,6,913
2020,5141,7,1196
2020,5141,8,2185
2020,5141,9,4723
2020,5141,10,6038
2020,5141,11,8609
2020,5141,12,18228
2020,5143,3,124
2020,5143,4,1461
2020,5143,5,5801
2020,5143,6,58004
2020,5143,7,150704
2020,5143,8,199535
2020,5143,9,252702
2020,5143,10,332496
2020,5143,11,408768
2020,5143,12,576164
2020,5145,3,52
2020,5145,4,836
2020,5145,5,1161
2020,5145,6,1905
2020,5145,7,4922
2020,5145,8,12079
2020,5145,9,20401
2020,5145,10,38264
2020,5145,11,70762
2020,5145,12,117936
2020,5147,3,8
2020,5147,4,30
2020,5147,5,33
2020,5147,6,110
2020,5147,7,417
2020,5147,8,737
2020,5147,9,1157
2020,5147,10,2714
2020,5147,11,5106
2020,5147,12,8552
2020,5149,4,49
2020,5149,5,1398
2020,5149,6,10374
2020,5149,7,26604
2020,5149,8,33717
2020,5149,9,36405
2020,5149,10,40585
2020,5149,11,45142
2020,5149,12,62849
2020,6001,3,2787
2020,6001,4,30470
2020,6001,5,75140
2020,6001,6,136574
2020,6001,7,268879
2020,6001,8,463338
2020,6001,9,603932
2020,6001,10,700003
2020,6001,11,791089
2020,6001,12,1247644
2020,6003,3,2
2020,6003,4,41
2020,6003,5,61
2020,6003,6,41
2020,6003,7,47
2020,6003,8,62
2020,6003,9,60
2020,6003,10,90
2020,6003,11,569
2020,6003,12,1854
2020,6005,3,12
2020,6005,4,158
2020,6005,5,254
2020,6005,6,369
2020,6005,7,1673
2020,6005,8,6115
2020,6005,9,8333
2020,6005,10,9644
2020,6005,11,12516
2020,6005,12,46633
2020,6007,3,50
2020,6007,4,431
2020,6007,5,826
2020,6007,6,2813
2020,6007,7,15967
2020,6007,8,43953
2020,6007,9,78378
2020,6007,10,92999
2020,6007,11,105379
2020,6007,12,175254
2020,6009,3,22
2020,6009,4,279
2020,6009,5,415
2020,6009,6,744
2020,6009,7,2480
2020,6009,8,5434
2020,6009,9,8926
2020,6009,10,10384
2020,6009,11,12150
2020,6009,12,25150
2020,6011,3,5
2020,6011,4,83
2020,6011,5,115
2020,6011,6,327
2020,6011,7,5377
2020,6011,8,12393
2020,6011,9,14998
2020,6011,10,16922
2020,6011,11,18695
2020,6011,12,31997
2020,6013,3,1739
2020,6013,4,18210
2020,6013,5,35828
2020,6013,6,62840
2020,6013,7,166351
2020,6013,8,340579
2020,6013,9,465183
2020,6013,10,556350
2020,6013,11,642279
2020,6013,12,1003476
2020,6015,4,61
2020,6015,5,486
2020,6015,6,1437
2020,6015,7,2122
2020,6015,8,3329
2020,6015,9,3973
2020,6015,10,5242
2020,6015,11,7288
2020,6015,12,17629
2020,6017,3,90
2020,6017,4,1015
2020,6017,5,2031
2020,6017,6,3806
2020,6017,7,12123
2020,6017,8,25572
2020,6017,9,31634
2020,6017,10,39283
2020,6017,11,52407
2020,6017,12,126802
2020,6019,3,368
2020,6019,4,8629
2020,6019,5,36149
2020,6019,6,90237
2020,6019,7,299118
2020,6019,8,627298
2020,6019,9,815769
2020,6019,10,927640
2020,6019,11,1037439
2020,6019,12,1558495
2020,6021,3,6
2020,6021,4,107
2020,6021,5,293
2020,6021,6,1298
2020,6021,7,6007
2020,6021,8,11905
2020,6021,9,15672
2020,6021,10,19548
2020,6021,11,23435
2020,6021,12,37610
2020,6023,2,10
2020,6023,3,152
2020,6023,4,1483
2020,6023,5,2340
2020,6023,6,3405
2020,6023,7,5644
2020,6023,8,9726
2020,6023,9,13833
2020,6023,10,16875
2020,6023,11,20891
2020,6023,12,41318
2020,6025,3,193
2020,6025,4,4546
2020,6025,5,27740
2020,6025,6,126957
2020,6025,7,253765
2020,6025,8,312293
2020,6025,9,341353
2020,6025,10,385739
2020,6025,11,431137
2020,6025,12,602746
2020,6027,3,37
2020,6027,4,453
2020,6027,5,620
2020,6027,6,720
2020,6027,7,1135
2020,6027,8,3425
2020,6027,9,5287
2020,6027,10,6549
2020,6027,11,7895
2020,6027,12,13239
2020,6029,3,407
2020,6029,4,15562
2020,6029,5,46703
2020,6029,6,102961
2020,6029,7,306526
2020,6029,8,796406
2020,6029,9,928795
2020,6029,10,1031993
2020,6029,11,1120450
2020,6029,12,1693082
2020,6031,3,11
2020,6031,4,848
2020,6031,5,13404
2020,6031,6,55394
2020,6031,7,101251
2020,6031,8,164966
2020,6031,9,214892
2020,6031,10,251665
2020,6031,11,290101
2020,6031,12,428860
2020,6033,4,127
2020,6033,5,349
2020,6033,6,1061
2020,6033,7,4137
2020,6033,8,8058
2020,6033,9,13026
2020,6033,10,19991
2020,6033,11,23904
2020,6033,12,41845
2020,6035,5,39
2020,6035,6,1306
2020,6035,7,13117
2020,6035,8,21161
2020,6035,9,21880
2020,6035,10,23449
2020,6035,11,36664
2020,6035,12,108607
2020,6037,1,6
2020,6037,2,29
2020,6037,3,16149
2020,6037,4,362305
2020,6037,5,1172311
2020,6037,6,2295011
2020,6037,7,4534053
2020,6037,8,6796228
2020,6037,9,7694092
2020,6037,10,8928603
2020,6037,11,10393607
2020,6037,12,17784563
2020,6039,3,138
2020,6039,4,1035
2020,6039,5,2314
2020,6039,6,7998
2020,6039,7,37365
2020,6039,8,90831
2020,6039,9,126636
2020,6039,10,150313
2020,6039,11,166813
2020,6039,12,256493
2020,6041,2,4
2020,6041,3,850
2020,6041,4,5377
2020,6041,5,10084
2020,6041,6,30320
2020,6041,7,115998
2020,6041,8,175600
2020,6041,9,195100
2020,6041,10,215849
2020,6041,11,222838
2020,6041,12,271608
2020,6043,4,5
2020,6043,5,463
2020,6043,6,550
2020,6043,7,1163
2020,6043,8,2020
2020,6043,9,2239
2020,6043,10,2410
2020,6043,11,2965
2020,6043,12,5803
2020,6045,3,27
2020,6045,4,177
2020,6045,5,550
2020,6045,6,1505
2020,6045,7,5516
2020,6045,8,16377
2020,6045,9,24836
2020,6045,10,33439
2020,6045,11,40167
2020,6045,12,64480
2020,6047,3,47
2020,6047,4,2137
2020,6047,5,6417
2020,6047,6,15661
2020,6047,7,75411
2020,6047,8,200907
2020,6047,9,258276
2020,6047,10,288593
2020,6047,11,319652
2020,6047,12,482707
2020,6049,7,6
2020,6049,8,161
2020,6049,9,663
2020,6049,10,944
2020,6049,11,2780
2020,6049,12,7476
2020,6051,3,65
2020,6051,4,664
2020,6051,5,987
2020,6051,6,1139
2020,6051,7,2339
2020,6051,8,4868
2020,6051,9,4910
2020,6051,10,5418
2020,6051,11,12989
2020,6051,12,21543
2020,6053,3,288
2020,6053,4,3531
2020,6053,5,10386
2020,6053,6,31080
2020,6053,7,94160
2020,6053,8,195080
2020,6053,9,274665
2020,6053,10,339393
2020,6053,11,396511
2020,6053,12,652831
2020,6055,2,4
2020,6055,3,105
2020,6055,4,1263
2020,6055,5,2809
2020,6055,6,5997
2020,6055,7,18297
2020,6055,8,37338
2020,6055,9,47338
2020,6055,10,57767
2020,6055,11,75948
2020,6055,12,137733
2020,6057,3,101
2020,6057,4,1050
2020,6057,5,1271
2020,6057,6,2090
2020,6057,7,6240
2020,6057,8,11682
2020,6057,9,14901
2020,6057,10,18134
2020,6057,11,27308
2020,6057,12,64769
2020,6059,1,7
2020,6059,2,29
2020,6059,3,3229
2020,6059,4,43117
2020,6059,5,133479
2020,6059,6,281375
2020,6059,7,837060
2020,6059,8,1335540
2020,6059,9,1572747
2020,6059,10,1813259
2020,6059,11,2069168
2020,6059,12,3642913
2020,6061,3,510
2020,6061,4,3734
2020,6061,5,5476
2020,6061,6,12588
2020,6061,7,39040
2020,6061,8,77671
2020,6061,9,100668
2020,6061,10,121551
2020,6061,11,161668
2020,6061,12,315937
2020,6063,3,1
2020,6063,4,106
2020,6063,5,126
2020,6063,6,144
2020,6063,7,489
2020,6063,8,993
2020,6063,9,1322
2020,6063,10,1709
2020,6063,11,3996
2020,6063,12,9585
2020,6065,3,1771
2020,6065,4,65312
2020,6065,5,178720
2020,6065,6,356709
2020,6065,7,879941
2020,6065,8,1423782
2020,6065,9,1682397
2020,6065,10,1970813
2020,6065,11,2297444
2020,6065,12,4090231
2020,6067,2,17
2020,6067,3,1791
2020,6067,4,23327
2020,6067,5,38041
2020,6067,6,59694
2020,6067,7,202602
2020,6067,8,426385
2020,6067,9,618049
2020,6067,10,755682
2020,6067,11,936862
2020,6067,12,1612461
2020,6069,3,136
2020,6069,4,1162
2020,6069,5,1982
2020,6069,6,4355
2020,6069,7,12964
2020,6069,8,26373
2020,6069,9,37587
2020,6069,10,43466
2020,6069,11,49182
2020,6069,12,83886
2020,6071,3,748
2020,6071,4,32855
2020,6071,5,109214
2020,6071,6,245387
2020,6071,7,684747
2020,6071,8,1256409
2020,6071,9,1543111
2020,6071,10,1850228
2020,6071,11,2317346
2020,6071,12,4410994
2020,6073,2,20
2020,6073,3,4747
2020,6073,4,63537
2020,6073,5,176630
2020,6073,6,304368
2020,6073,7,683843
2020,6073,8,1068211
2020,6073,9,1298885
2020,6073,10,1611218
2020,6073,11,2003139
2020,6073,12,3612609
2020,6075,2,62
2020,6075,3,3096
2020,6075,4,29980
2020,6075,5,64550
2020,6075,6,90185
2020,6075,7,152763
2020,6075,8,253561
2020,6075,9,313793
2020,6075,10,366644
2020,6075,11,414108
2020,6075,12,600937
2020,6077,3,1053
2020,6077,4,10753
2020,6077,5,21294
2020,6077,6,57954
2020,6077,7,239550
2020,6077,8,453565
2020,6077,9,579954
2020,6077,10,656838
2020,6077,11,717219
2020,6077,12,1085784
2020,6079,3,631
2020,6079,4,3818
2020,6079,5,7332
2020,6079,6,11433
2020,6079,7,36047
2020,6079,8,75243
2020,6079,9,99256
2020,6079,10,123207
2020,6079,11,156921
2020,6079,12,254443
2020,6081,3,2817
2020,6081,4,23533
2020,6081,5,50692
2020,6081,6,78695
2020,6081,7,134268
2020,6081,8,214129
2020,6081,9,276125
2020,6081,10,332267
2020,6081,11,379405
2020,6081,12,597811
2020,6083,3,524
2020,6083,4,9915
2020,6083,5,39381
2020,6083,6,65125
2020,6083,7,146895
2020,6083,8,226293
2020,6083,9,261827
2020,6083,10,296724
2020,6083,11,318510
2020,6083,12,436403
2020,6085,1,1
2020,6085,2,60
2020,6085,3,7305
2020,6085,4,50477
2020,6085,5,75932
2020,6085,6,100730
2020,6085,7,221050
2020,6085,8,434973
2020,6085,9,590954
2020,6085,10,716267
2020,6085,11,868721
2020,6085,12,1597907
2020,6087,3,383
2020,6087,4,2827
2020,6087,5,5090
2020,6087,6,8251
2020,6087,7,21858
2020,6087,8,44997
2020,6087,9,63774
2020,6087,10,82804
2020,6087,11,107313
2020,6087,12,200463
2020,6089,3,50
2020,6089,4,724
2020,6089,5,1046
2020,6089,6,1978
2020,6089,7,7181
2020,6089,8,15019
2020,6089,9,20386
2020,6089,10,49106
2020,6089,11,101550
2020,6089,12,210454
2020,6091,5,10
2020,6091,6,30
2020,6091,7,31
2020,6091,8,137
2020,6091,9,180
2020,6091,10,186
2020,6091,11,322
2020,6091,12,645
2020,6093,3,31
2020,6093,4,136
2020,6093,5,173
2020,6093,6,539
2020,6093,7,1448
2020,6093,8,3379
2020,6093,9,4679
2020,6093,10,5825
2020,6093,11,12846
2020,6093,12,29822
2020,6095,2,46
2020,6095,3,641
2020,6095,4,4646
2020,6095,5,12751
2020,6095,6,23325
2020,6095,7,76654
2020,6095,8,143634
2020,6095,9,179715
2020,6095,10,217306
2020,6095,11,269042
2020,6095,12,450218
2020,6097,2,4
2020,6097,3,580
2020,6097,4,4982
2020,6097,5,12071
2020,6097,6,24333
2020,6097,7,62168
2020,6097,8,135795
2020,6097,9,204267
2020,6097,10,270231
2020,6097,11,329509
2020,6097,12,486353
2020,6099,3,250
2020,6099,4,5515
2020,6099,5,17307
2020,6099,6,41427
2020,6099,7,179644
2020,6099,8,370292
2020,6099,9,478282
2020,6099,10,545572
2020,6099,11,619585
2020,6099,12,949321
2020,6101,3,33
2020,6101,4,702
2020,6101,5,1151
2020,6101,6,2881
2020,6101,7,14610
2020,6101,8,34492
2020,6101,9,47909
2020,6101,10,56077
2020,6101,11,74209
2020,6101,12,159314
2020,6103,4,28
2020,6103,5,64
2020,6103,6,795
2020,6103,7,4055
2020,6103,8,9695
2020,6103,9,14690
2020,6103,10,23433
2020,6103,11,37885
2020,6103,12,73825
2020,6105,5,42
2020,6105,6,86
2020,6105,7,104
2020,6105,8,257
2020,6105,9,464
2020,6105,10,725
2020,6105,11,2451
2020,6105,12,6492
2020,6107,3,308
2020,6107,4,9810
2020,6107,5,41808
2020,6107,6,85452
2020,6107,7,205587
2020,6107,8,373631
2020,6107,9,460180
2020,6107,10,529963
2020,6107,11,576908
2020,6107,12,841500
2020,6109,3,3
2020,6109,4,57
2020,6109,5,86
2020,6109,6,347
2020,6109,7,2680
2020,6109,8,5063
2020,6109,9,6393
2020,6109,10,7826
2020,6109,11,17828
2020,6109,12,61900
2020,6111,3,892
2020,6111,4,10831
2020,6111,5,24937
2020,6111,6,52863
2020,6111,7,161030
2020,6111,8,287187
2020,6111,9,358086
2020,6111,10,426509
2020,6111,11,503547
2020,6111,12,888105
2020,6113,3,184
2020,6113,4,3223
2020,6113,5,5730
2020,6113,6,9177
2020,6113,7,32450
2020,6113,8,61893
2020,6113,9,80202
2020,6113,10,94343
2020,6113,11,117562
2020,6113,12,202682
2020,6115,3,38
2020,6115,4,429
2020,6115,5,762
2020,6115,6,1244
2020,6115,7,7956
2020,6115,8,23000
2020,6115,9,32400
2020,6115,10,39073
2020,6115,11,49740
2020,6115,12,95788
2020,8001,3,853
2020,8001,4,24400
2020,8001,5,77475
2020,8001,6,113100
2020,8001,7,154716
2020,8001,8,211599
2020,8001,9,250505
2020,8001,10,365193
2020,8001,11,674519
2020,8001,12,1114726
2020,8003,3,5
2020,8003,4,216
2020,8003,5,1228
2020,8003,6,3995
2020,8003,7,6465
2020,8003,8,7193
2020,8003,9,7210
2020,8003,10,8706
2020,8003,11,13948
2020,8003,12,25152
2020,8005,3,1824
2020,8005,4,40358
2020,8005,5,110884
2020,8005,6,144870
2020,8005,7,183872
2020,8005,8,235591
2020,8005,9,265168
2020,8005,10,347301
2020,8005,11,612389
2020,8005,12,1052030
2020,8007,3,2
2020,8007,4,183
2020,8007,5,248
2020,8007,6,241
2020,8007,7,552
2020,8007,8,1245
2020,8007,9,1495
2020,8007,10,1864
2020,8007,11,3631
2020,8007,12,12408
2020,8009,3,6
2020,8009,4,284
2020,8009,5,368
2020,8009,6,368
2020,8009,7,434
2020,8009,8,463
2020,8009,9,517
2020,8009,10,737
2020,8009,11,1663
2020,8009,12,4769
2020,8011,5,32
2020,8011,6,93
2020,8011,7,145
2020,8011,8,295
2020,8011,9,331
2020,8011,10,390
2020,8011,11,1760
2020,8011,12,21743
2020,8013,3,795
2020,8013,4,9761
2020,8013,5,25586
2020,8013,6,34449
2020,8013,7,50115
2020,8013,8,66355
2020,8013,9,97267
2020,8013,10,157243
2020,8013,11,257586
2020,8013,12,411449
2020,8014,3,112
2020,8014,4,2688
2020,8014,5,6341
2020,8014,6,8070
2020,8014,7,10874
2020,8014,8,15040
2020,8014,9,17534
2020,8014,10,25049
